Nome: CAMPO GRANDE
Codigo Estacao: A702
Latitude: -20.44722221
Longitude: -54.72249999
Altitude: 528.47
Situacao: Operante
Data Inicial: 2001-09-09
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2016-03-17;0;32.7;21.3;
2016-03-18;0;33.5;23.6;
2016-03-19;2.4;32.7;22.2;
2016-03-20;.4;34.8;20.9;
2016-03-21;0;34.3;21.8;
2016-03-22;0;33.1;21.7;
2016-03-23;0;33.4;20.9;
2016-03-24;0;29.2;23.2;
2016-03-25;87.6;25.5;19.2;
2016-03-26;7.4;26.8;19;
2016-03-27;0;28.2;17;
2016-03-28;0;30.2;18.8;
2016-03-29;0;32.2;21;
2016-03-30;15.4;33.4;21;
2016-03-31;39.8;32.6;18.7;
2016-04-01;0;34.1;22.7;
2016-04-02;0;34.5;22.9;
2016-04-03;.2;34.2;19.8;
2016-04-04;.8;34;21.8;
2016-04-05;0;34.1;23.8;
2016-04-06;13;33.9;20.8;
2016-04-07;0;34.4;23;
2016-04-08;0;34.4;22.8;
2016-04-09;0;34.8;22.1;
2016-04-10;0;33.7;23.6;
2016-04-11;0;35.3;21.8;
2016-04-12;0;33.8;20.3;
2016-04-13;0;34.3;20.3;
2016-04-14;0;33.6;22.4;
2016-04-15;1.4;32.8;21.5;
2016-04-16;17.4;33.2;20.7;
2016-04-17;0;34;20.7;
2016-04-18;0;33.7;22.6;
2016-04-19;0;33.3;22.6;
2016-04-20;0;33.1;20;
2016-04-21;0;33.3;20.1;
2016-04-22;0;32.5;22.3;
2016-04-23;0;33.6;21;
2016-04-24;0;32.3;23.1;
2016-04-25;0;32;22.4;
2016-04-26;31.8;23.6;19;
2016-04-27;5.4;17.3;7.5;
2016-04-28;0;19.6;7.1;
2016-04-29;.8;22.5;10.2;
2016-04-30;0;22.3;10;
2016-05-01;0;25.9;9.9;
2016-05-02;0;30.1;15.5;
2016-05-03;0;29.7;17.7;
2016-05-04;0;30.6;16.2;
2016-05-05;0;31.7;16.5;
2016-05-06;0;29.7;20.5;
2016-05-07;0;30.7;19.6;
2016-05-08;0;30.7;19.6;
2016-05-09;0;30.8;19.8;
2016-05-10;66;21.5;17.6;
2016-05-11;76.8;26;17.9;
2016-05-12;0;27.8;19.9;
2016-05-13;15.8;27.3;18.2;
2016-05-14;0;30.1;19.7;
2016-05-15;0;30.7;21.1;
2016-05-16;0;25.1;21.7;
2016-05-17;.4;22.8;12.9;
2016-05-18;.2;18.4;14;
2016-05-19;.2;25.3;14.7;
2016-05-20;.2;29.6;17.6;
2016-05-21;0;25.1;19.2;
2016-05-22;0;21;16.9;
2016-05-23;0;20.5;11.2;
2016-05-24;0;24.1;11.1;
2016-05-25;0;28.6;15.2;
2016-05-26;0;28.5;17.8;
2016-05-27;9.6;26.4;17.3;
2016-05-28;3;25.2;16.8;
2016-05-29;34.2;22;15.5;
2016-05-30;0;23.2;16.3;
2016-05-31;.2;24.9;16.2;
2016-06-01;.2;26.8;17.5;
2016-06-02;9.8;21.7;16.1;
2016-06-03;6.6;18.6;15.6;
2016-06-04;1;26.2;15.7;
2016-06-05;12.6;27.6;20;
2016-06-06;14.2;24.2;19.3;
2016-06-07;4.2;20.2;12.1;
2016-06-08;0;16.1;11.5;
2016-06-09;.4;21.1;9.2;
2016-06-10;0;19.3;11.3;
2016-06-11;0;19.3;9.6;
2016-06-12;0;20;6.5;
2016-06-13;0;22.3;9.2;
2016-06-14;0;27.3;11.8;
2016-06-15;0;29.6;14.4;
2016-06-16;0;30.1;16;
2016-06-17;0;28.6;14;
2016-06-18;0;28.5;14.5;
2016-06-19;0;28.3;15.6;
2016-06-20;0;28.3;15.6;
2016-06-21;0;25.6;15.5;
2016-06-22;0;25.8;16.1;
2016-06-23;0;27.9;15.3;
2016-06-24;0;29.7;16.9;
2016-06-25;0;30.4;19.6;
2016-06-26;0;29.6;19.3;
2016-06-27;0;28.8;18.4;
2016-06-28;0;28.2;18.1;
2016-06-29;0;27.7;17.5;
2016-06-30;0;28.9;16.3;
2016-07-01;0;29;18;
2016-07-02;0;30.1;19.1;
2016-07-03;0;29.3;18.7;
2016-07-04;0;29.9;17.5;
2016-07-05;0;29.8;17;
2016-07-06;0;22.4;15.1;
2016-07-07;0;24.2;11.6;
2016-07-08;0;29.1;13.6;
2016-07-09;0;30.7;17.7;
2016-07-10;0;31.4;18.6;
2016-07-11;0;31.1;18.1;
2016-07-12;0;31.7;22.1;
2016-07-13;0;32.3;19.8;
2016-07-14;0;32.2;19;
2016-07-15;0;31.5;20.2;
2016-07-16;2.2;25.4;16.5;
2016-07-17;3.2;18.4;6.9;
2016-07-18;0;22;5.3;
2016-07-19;0;25.4;10;
2016-07-20;0;25.4;11.1;
2016-07-21;0;26;10.6;
2016-07-22;0;27.1;11.4;
2016-07-23;0;29.7;14.1;
2016-07-24;0;32.4;15.9;
2016-07-25;0;33;19.1;
2016-07-26;0;30.6;20.5;
2016-07-27;0;25.8;14;
2016-07-28;0;29.6;13.6;
2016-07-29;0;31.8;13;
2016-07-30;0;32.4;19.9;
2016-07-31;0;31.2;19.8;
2016-08-01;0;31.4;16;
2016-08-02;0;31.7;15.7;
2016-08-03;0;31.1;18;
2016-08-04;0;31.6;19.9;
2016-08-05;0;33;16.3;
2016-08-06;0;34;17.8;
2016-08-07;0;33.4;18.7;
2016-08-08;0;32.7;16.1;
2016-08-09;.8;24.9;18.3;
2016-08-10;5.8;24.5;14.7;
2016-08-11;0;27;12.5;
2016-08-12;0;28.2;15.2;
2016-08-13;0;33;17.1;
2016-08-14;0;34.9;19.6;
2016-08-15;0;32.8;20.4;
2016-08-16;4.2;28.9;16.3;
2016-08-17;0;33.1;20.1;
2016-08-18;0;33.6;22;
2016-08-19;0;31.6;21;
2016-08-20;2.6;31;20;
2016-08-21;14.8;19.6;12.2;
2016-08-22;0;21.4;7.6;
2016-08-23;null;24.6;6.4;
2016-08-24;0;31.6;11.9;
2016-08-25;0;35.5;18.5;
2016-08-26;0;35;21.2;
2016-08-27;0;34.4;22.7;
2016-08-28;0;33;21.2;
2016-08-29;1.8;26.4;19.1;
2016-08-30;10.6;17.3;11.8;
2016-08-31;25;24.1;8.2;
2016-09-01;0;29.2;11.4;
2016-09-02;0;31.6;16.5;
2016-09-03;0;23.1;19.3;
2016-09-04;6.4;20.7;13.2;
2016-09-05;0;18.3;14.1;
2016-09-06;30.4;18.6;10.3;
2016-09-07;.2;22.4;10;
2016-09-08;0;25;12.7;
2016-09-09;0;30.8;13.9;
2016-09-10;0;33.4;19.9;
2016-09-11;0;35.1;18.8;
2016-09-12;0;35.3;19.7;
2016-09-13;0;33.2;23;
2016-09-14;0;28.3;16.5;
2016-09-15;0;28.5;15.1;
2016-09-16;0;31.8;16.7;
2016-09-17;0;34.6;19.6;
2016-09-18;0;36;21.2;
2016-09-19;0;28.6;20.8;
2016-09-20;0;28.4;16.8;
2016-09-21;0;29.9;16.2;
2016-09-22;0;31.6;15.8;
2016-09-23;0;34.7;15;
2016-09-24;0;32.4;14.5;
2016-09-25;0;30.7;17.8;
2016-09-26;0;32.2;18.1;
2016-09-27;0;32.9;20.8;
2016-09-28;0;33.6;20.8;
2016-09-29;0;34.6;19.2;
2016-09-30;0;36.1;17.8;
2016-10-01;0;32.5;21.3;
2016-10-02;0;34;20.2;
2016-10-03;0;33.1;23.5;
2016-10-04;.2;24.9;17.2;
2016-10-05;0;24.4;19.4;
2016-10-06;21.2;26;14.6;
2016-10-07;0;27.9;11.3;
2016-10-08;0;32.3;13.6;
2016-10-09;0;33.2;18.5;
2016-10-10;0;34.9;21.3;
2016-10-11;0;35;21.7;
2016-10-12;0;30.8;22.5;
2016-10-13;.4;30.8;21.8;
2016-10-14;1.2;26.8;21.1;
2016-10-15;18.4;33;18.5;
2016-10-16;0;35.2;23.4;
2016-10-17;.2;34.1;24.2;
2016-10-18;.2;32.3;24.4;
2016-10-19;0;35.6;24.5;
2016-10-20;0;35.3;24.9;
2016-10-21;10;30;20.7;
2016-10-22;0;33.6;20.4;
2016-10-23;0;34.5;24;
2016-10-24;3.4;31.5;21.6;
2016-10-25;0;33.7;21;
2016-10-26;0;30.8;23.7;
2016-10-27;19.4;27.7;17.5;
2016-10-28;0;25.6;12;
2016-10-29;0;29.5;12.4;
2016-10-30;0;33;17;
2016-10-31;0;32.8;22.8;
2016-11-01;16.8;31.4;19.9;
2016-11-02;12.6;27.2;22.9;
2016-11-03;24.2;27.2;17.8;
2016-11-04;0;31;19.1;
2016-11-05;0;32.6;22.9;
2016-11-06;0;32.5;23.6;
2016-11-07;0;33.8;22.4;
2016-11-08;0;30.6;23.8;
2016-11-09;.4;31.8;20.7;
2016-11-10;0;32.8;23.8;
2016-11-11;0;32;23.9;
2016-11-12;0;26.7;21.8;
2016-11-13;7.8;26;22.2;
2016-11-14;.4;29.7;22.8;
2016-11-15;0;28.3;21.9;
2016-11-16;0;31.6;21.8;
2016-11-17;0;31.6;22.9;
2016-11-18;0;28.9;18;
2016-11-19;0;30.5;15.3;
2016-11-20;0;32.3;20.3;
2016-11-21;0;32.2;23.6;
2016-11-22;.4;31.9;22.7;
2016-11-23;0;33.5;22.4;
2016-11-24;0;34.5;21.9;
2016-11-25;2.4;31.7;23;
2016-11-26;13.6;31.8;20.5;
2016-11-27;.2;30.9;22.7;
2016-11-28;.4;32.7;21.8;
2016-11-29;1;32.6;21.5;
2016-11-30;5.4;31.4;21.7;
2016-12-01;48;30.9;20.9;
2016-12-02;0;30.4;22.7;
2016-12-03;6.4;30.2;20.8;
2016-12-04;9.2;32.8;21.7;
2016-12-05;1.4;33.2;20.4;
2016-12-06;0;33.2;24.2;
2016-12-07;0;30.4;21.9;
2016-12-08;0;29.3;20.1;
2016-12-09;28;25.8;20.3;
2016-12-10;20;29.3;20.6;
2016-12-11;8.6;27.1;21.7;
2016-12-12;2.2;28.7;21.7;
2016-12-13;6;29.3;21.8;
2016-12-14;20;31.4;18.6;
2016-12-15;0;30.8;17.3;
2016-12-16;0;29.9;19.8;
2016-12-17;10;30.6;20.5;
2016-12-18;.2;31.7;18.8;
2016-12-19;0;31;20.4;
2016-12-20;7.4;28.9;20.5;
2016-12-21;1.8;26.2;20.1;
2016-12-22;6;27.1;20.3;
2016-12-23;2;27.6;20.5;
2016-12-24;4.6;31.6;19.6;
2016-12-25;1;32.5;21.3;
2016-12-26;.6;32.8;19.7;
2016-12-27;0;32.9;21.6;
2016-12-28;0;33.7;22.4;
2016-12-29;2.6;33.1;22.3;
2016-12-30;1.2;30.2;21.6;
2016-12-31;25.2;30;21.6;
2017-01-01;26;31.3;20.7;
2017-01-02;.8;31.4;21.5;
2017-01-03;17.6;30.9;20.9;
2017-01-04;.8;32.5;22.3;
2017-01-05;3;31.5;21.3;
2017-01-06;.2;32.1;19.7;
2017-01-07;0;33.4;20.5;
2017-01-08;0;34.2;21.7;
2017-01-09;0;33;23.8;
2017-01-10;6.4;33.4;23.3;
2017-01-11;0;34.6;21.7;
2017-01-12;0;29.8;22.5;
2017-01-13;3;32.3;20.8;
2017-01-14;0;32.8;20.7;
2017-01-15;1.2;28.9;20.7;
2017-01-16;8.8;28.4;22.5;
2017-01-17;10;30.3;20.8;
2017-01-18;12.8;33;20.9;
2017-01-19;2.2;32.5;21.4;
2017-01-20;59.8;31;20.8;
2017-01-21;25.2;27.7;20.2;
2017-01-22;2.2;29.8;18.9;
2017-01-23;3.6;30.2;19.8;
2017-01-24;0;30.4;21.5;
2017-01-25;0;28.2;22.1;
2017-01-26;26.8;30.1;20.4;
2017-01-27;9.2;30.4;18;
2017-01-28;.2;27.5;20.4;
2017-01-29;18.6;27.8;20.1;
2017-01-30;.6;28.5;21.3;
2017-01-31;2.8;29.4;21.1;
2017-02-01;4;28.9;20.9;
2017-02-02;10.4;27.6;19.2;
2017-02-03;.2;30.4;20.4;
2017-02-04;0;32;21.5;
2017-02-05;0;31.9;23.6;
2017-02-06;7.8;31.1;20.7;
2017-02-07;0;32.8;21.2;
2017-02-08;0;31.4;21.6;
2017-02-09;1.2;33.7;22.6;
2017-02-10;7.8;33.2;22.6;
2017-02-11;2.4;31.3;21.2;
2017-02-12;0;29.2;21.6;
2017-02-13;5.8;32.1;21.1;
2017-02-14;19.4;30.6;22.2;
2017-02-15;2;32.6;21.6;
2017-02-16;0;31.7;20.7;
2017-02-17;0;31.3;18.9;
2017-02-18;0;31.1;20.7;
2017-02-19;0;32.1;22.1;
2017-02-20;4.2;33.5;21.3;
2017-02-21;0;34.4;21.4;
2017-02-22;2.4;33.7;20.7;
2017-02-23;0;32.7;21.4;
2017-02-24;0;30.1;21.2;
2017-02-25;18;30.4;19.5;
2017-02-26;1.6;31.4;20.3;
2017-02-27;3.8;31.7;20;
2017-02-28;0;30.4;21.4;
2017-03-01;0;28.8;21.9;
2017-03-02;25.6;27.6;20.8;
2017-03-03;10.2;31.1;21.8;
2017-03-04;.8;29.7;22;
2017-03-05;.6;30.4;22.4;
2017-03-06;17.6;31.3;20.3;
2017-03-07;11.6;31.4;21.1;
2017-03-08;0;32.5;21.4;
2017-03-09;0;33;21.6;
2017-03-10;0;32.9;22;
2017-03-11;35.8;33;19.1;
2017-03-12;0;33.5;23.7;
2017-03-13;.2;31.5;20.8;
2017-03-14;7.6;31;19.5;
2017-03-15;6.4;32;20.5;
2017-03-16;0;31.4;21.3;
2017-03-17;56.8;28.3;21;
2017-03-18;0;27.7;20.7;
2017-03-19;12.6;29.1;19.7;
2017-03-20;.4;29.9;20;
2017-03-21;0;31.1;20.9;
2017-03-22;5;28.8;20.8;
2017-03-23;0;31.3;21.2;
2017-03-24;0;32;19.9;
2017-03-25;26.6;32.6;18.8;
2017-03-26;1;30.8;20.6;
2017-03-27;7.6;28.8;20.8;
2017-03-28;.2;31.2;20.5;
2017-03-29;0;31;21.1;
2017-03-30;0;30.7;20.8;
2017-03-31;0;30.6;21.8;
2017-04-01;0;29;19.3;
2017-04-02;0;29.7;16;
2017-04-03;0;31.4;18.9;
2017-04-04;0;28.5;20.5;
2017-04-05;5.2;29;21.3;
2017-04-06;12.2;29.1;21.1;
2017-04-07;2.4;30.8;20.5;
2017-04-08;.4;30.3;22.2;
2017-04-09;17.4;31.6;22.5;
2017-04-10;8.4;32.2;22.9;
2017-04-11;11.6;29.8;21.6;
2017-04-12;0;28.8;20.5;
2017-04-13;0;29.6;19;
2017-04-14;0;32.4;22.1;
2017-04-15;.2;32.8;23;
2017-04-16;14;31.1;20.9;
2017-04-17;11.2;28.7;16.7;
2017-04-18;0;30.3;19.5;
2017-04-19;0;29.9;21.3;
2017-04-20;10.2;22.6;17.3;
2017-04-21;28.4;23.1;13.9;
2017-04-22;2.8;26.9;14.5;
2017-04-23;0;28.5;15.5;
2017-04-24;0;30.1;18.9;
2017-04-25;0;29.8;19.1;
2017-04-26;21;26;20.4;
2017-04-27;11.6;21.9;12.6;
2017-04-28;0;26.4;12.1;
2017-04-29;0;27.8;15.2;
2017-04-30;0;29.5;15.6;
2017-05-01;0;31;19.7;
2017-05-02;1.6;30.4;19.4;
2017-05-03;0;30.8;21.2;
2017-05-04;.4;27.3;19.1;
2017-05-05;0;29.2;20.2;
2017-05-06;0;30.6;19;
2017-05-07;0;30.4;19.8;
2017-05-08;0;30.7;20.2;
2017-05-09;0;27.1;19.7;
2017-05-10;0;30.8;19.9;
2017-05-11;0;31.2;19.3;
2017-05-12;0;30.9;20.1;
2017-05-13;0;30.2;17.6;
2017-05-14;7.2;26;21.7;
2017-05-15;13.6;27;18.6;
2017-05-16;27.2;24;19.8;
2017-05-17;3.8;27.3;20.1;
2017-05-18;0;29.4;21.4;
2017-05-19;.2;27.2;22.9;
2017-05-20;4;23.8;20.8;
2017-05-21;20.6;25;20.8;
2017-05-22;4.4;28.3;16.6;
2017-05-23;0;29.8;20.6;
2017-05-24;0;30.8;19.7;
2017-05-25;0;31.5;22.9;
2017-05-26;0;32;22.1;
2017-05-27;1;31;21.7;
2017-05-28;19.4;28;20.9;
2017-05-29;0;29;19.5;
2017-05-30;.2;27.8;18.7;
2017-05-31;.2;21.6;18.3;
2017-06-01;1;19.1;12.1;
2017-06-02;.2;23.6;8.6;
2017-06-03;0;28.9;10.6;
2017-06-04;0;30.1;20.4;
2017-06-05;0;29.6;19.9;
2017-06-06;.8;29.7;20.6;
2017-06-07;.2;30.7;20.5;
2017-06-08;0;28.9;20.7;
2017-06-09;34.2;24.9;13.1;
2017-06-10;0;20.2;7.2;
2017-06-11;0;24.8;6.1;
2017-06-12;3;21.4;13.1;
2017-06-13;2;27.8;15.5;
2017-06-14;.2;28.4;17.9;
2017-06-15;0;28.1;17.7;
2017-06-16;0;29.2;18.4;
2017-06-17;0;29.4;18.9;
2017-06-18;0;29.2;18;
2017-06-19;0;22.4;17.6;
2017-06-20;5;20.9;9.2;
2017-06-21;0;26.7;10.5;
2017-06-22;0;28;16.9;
2017-06-23;0;28.6;17.8;
2017-06-24;0;28.4;18.1;
2017-06-25;0;28.1;17.2;
2017-06-26;0;27.9;16.6;
2017-06-27;0;28.4;17.3;
2017-06-28;0;28.8;18.6;
2017-06-29;0;28.5;20.1;
2017-06-30;0;29.6;18.5;
2017-07-01;0;28.4;15.2;
2017-07-02;0;26.5;13.5;
2017-07-03;0;25.1;12.9;
2017-07-04;0;25.3;13.6;
2017-07-05;0;26.9;15.3;
2017-07-06;0;27.5;16.8;
2017-07-07;0;27;15.5;
2017-07-08;0;28.5;16.9;
2017-07-09;0;27.2;18;
2017-07-10;0;30.1;18.2;
2017-07-11;0;28.4;18.3;
2017-07-12;0;28.9;16.4;
2017-07-13;.2;29.2;17.7;
2017-07-14;0;29.4;17.3;
2017-07-15;0;28.8;18.1;
2017-07-16;0;29.9;17.2;
2017-07-17;0;23;10.3;
2017-07-18;null;14.7;4.4;
2017-07-19;null;19.3;4.3;
2017-07-20;0;26.2;6.5;
2017-07-21;0;28.9;11.8;
2017-07-22;0;30;13.9;
2017-07-23;0;31.1;18.5;
2017-07-24;0;32.1;18.6;
2017-07-25;0;29.8;19.2;
2017-07-26;0;30.1;16.3;
2017-07-27;0;28.7;14.9;
2017-07-28;0;29.1;14.4;
2017-07-29;0;29.7;18.4;
2017-07-30;0;29.7;18.2;
2017-07-31;0;29;19;
2017-08-01;0;29.4;18.7;
2017-08-02;0;31.5;16.7;
2017-08-03;0;24.6;12.5;
2017-08-04;0;26;11.5;
2017-08-05;0;27;13.3;
2017-08-06;0;29.3;16;
2017-08-07;0;32.6;17.1;
2017-08-08;0;33.5;20.1;
2017-08-09;0;33.7;20.9;
2017-08-10;0;34.9;18.6;
2017-08-11;0;35.2;21.2;
2017-08-12;0;33.9;21.5;
2017-08-13;0;28.2;24.5;
2017-08-14;1.2;30;15.8;
2017-08-15;0;27.8;17.8;
2017-08-16;1.4;22.6;17.8;
2017-08-17;30.4;23.5;17.8;
2017-08-18;1.6;24.3;16.6;
2017-08-19;3.6;31.1;19.3;
2017-08-20;0;27.4;22.7;
2017-08-21;0;25;9.2;
2017-08-22;0;28.5;12.2;
2017-08-23;0;33.5;15.4;
2017-08-24;0;34.2;21.8;
2017-08-25;0;33.7;21.4;
2017-08-26;0;34.5;22.9;
2017-08-27;0;35;20.6;
2017-08-28;0;35.6;21.9;
2017-08-29;0;36.5;23.9;
2017-08-30;0;36.5;20.5;
2017-08-31;0;35.4;19.9;
2017-09-01;0;34.8;20.9;
2017-09-02;0;35.7;22.4;
2017-09-03;0;35.3;22.6;
2017-09-04;0;35.4;22.2;
2017-09-05;0;34.1;21.7;
2017-09-06;0;35.1;16.9;
2017-09-07;0;34.7;21.9;
2017-09-08;0;35.4;19.8;
2017-09-09;0;36.9;22.2;
2017-09-10;0;37.1;25.6;
2017-09-11;0;34.9;23.9;
2017-09-12;0;38.1;21.8;
2017-09-13;0;37;23.2;
2017-09-14;0;36.9;24.1;
2017-09-15;0;37.2;19.4;
2017-09-16;0;31.3;18.5;
2017-09-17;0;31.6;14.5;
2017-09-18;0;35.4;16.7;
2017-09-19;0;36.8;19.1;
2017-09-20;0;37.1;24.4;
2017-09-21;0;37.4;24.4;
2017-09-22;0;36.3;21.1;
2017-09-23;0;36.5;21;
2017-09-24;0;35.5;20.4;
2017-09-25;0;34;22.8;
2017-09-26;0;35.3;21.3;
2017-09-27;0;36.6;21.9;
2017-09-28;0;32.5;20.7;
2017-09-29;32.6;25.9;18.9;
2017-09-30;12.4;28.4;17;
2017-10-01;0;32.4;19.1;
2017-10-02;45;29.4;16.3;
2017-10-03;8.8;23.9;12.9;
2017-10-04;0;30.1;13.6;
2017-10-05;0;34.2;18.5;
2017-10-06;0;35.2;23.8;
2017-10-07;0;34.6;23;
2017-10-08;15;30.6;19.2;
2017-10-09;0;35.1;20.8;
2017-10-10;0;35.5;22.8;
2017-10-11;0;36.5;22.6;
2017-10-12;0;35.7;22.3;
2017-10-13;0;35.4;24.5;
2017-10-14;19.2;28.2;16.7;
2017-10-15;0;32.2;15.8;
2017-10-16;0;34.5;19.7;
2017-10-17;0;37.8;24.7;
2017-10-18;1.2;31.5;22.7;
2017-10-19;0;35.1;23.9;
2017-10-20;25.6;26.3;19.7;
2017-10-21;1.4;28.2;20.8;
2017-10-22;36;25.4;17.9;
2017-10-23;25.8;29.4;16.6;
2017-10-24;0;32.1;21.2;
2017-10-25;.2;33.1;21.7;
2017-10-26;0;33.4;22.4;
2017-10-27;.2;32.4;22.2;
2017-10-28;21.8;28;19.5;
2017-10-29;0;28.3;19.8;
2017-10-30;1.2;29.2;22.3;
2017-10-31;27.2;27.7;17.2;
2017-11-01;0;30.8;18.2;
2017-11-02;0;32.8;21.4;
2017-11-03;0;33;23.1;
2017-11-04;.2;31.1;23.6;
2017-11-05;43.6;27.4;20.1;
2017-11-06;2.4;30.4;20.5;
2017-11-07;39.2;29.4;18.9;
2017-11-08;0;26.3;23;
2017-11-09;18.2;31.5;20;
2017-11-10;3;31.4;21;
2017-11-11;2.4;28.6;18.6;
2017-11-12;0;30.8;14.3;
2017-11-13;0;31.5;15.3;
2017-11-14;0;33.5;17.2;
2017-11-15;0;34.1;21.6;
2017-11-16;.2;33.1;22.2;
2017-11-17;14;29.7;19.6;
2017-11-18;0;28.4;20.7;
2017-11-19;46.6;30.6;19.2;
2017-11-20;.2;32.3;21.6;
2017-11-21;.8;31.1;20.5;
2017-11-22;19.6;28.3;20.3;
2017-11-23;0;31.7;19.4;
2017-11-24;0;33.7;23.4;
2017-11-25;0;31.8;23.1;
2017-11-26;31.2;29;19.9;
2017-11-27;11.6;30.8;21.6;
2017-11-28;31.4;29.3;20.6;
2017-11-29;0;32.3;21;
2017-11-30;2.8;26.7;21.9;
2017-12-01;48.4;28.2;18.3;
2017-12-02;0;31.5;21.1;
2017-12-03;0;30.9;21.2;
2017-12-04;30.2;27.4;21;
2017-12-05;7.6;30.9;20.7;
2017-12-06;0;29.3;22.4;
2017-12-07;33.6;28.5;21.9;
2017-12-08;4;29.5;21.4;
2017-12-09;2.4;32.7;22.4;
2017-12-10;0;27.9;21.1;
2017-12-11;11.4;32.6;18.9;
2017-12-12;0;33.8;19.7;
2017-12-13;0;33.5;22;
2017-12-14;0;34.2;23.5;
2017-12-15;0;34.7;20.7;
2017-12-16;0;33;21.9;
2017-12-17;0;31.7;21.8;
2017-12-18;1.8;30.1;19.9;
2017-12-19;.2;32.8;21.7;
2017-12-20;20.6;28.2;21;
2017-12-21;29.6;29.4;20.3;
2017-12-22;5.6;27.9;21.2;
2017-12-23;21.2;27.1;20.5;
2017-12-24;11.4;28.5;21.1;
2017-12-25;8.4;29.2;21.1;
2017-12-26;14.4;26.6;21.6;
2017-12-27;1.6;29.7;21.2;
2017-12-28;0;31.1;21.8;
2017-12-29;0;31.4;22;
2017-12-30;11;30.3;20.6;
2017-12-31;10.4;29.6;21.8;
2018-01-01;0;30;22.7;
2018-01-02;14.6;28.5;21.8;
2018-01-03;21;30;19.5;
2018-01-04;0;31.6;19.3;
2018-01-05;0;27.5;21.5;
2018-01-06;15.8;29;21.4;
2018-01-07;7.8;28.4;21.2;
2018-01-08;4.6;29.1;21.6;
2018-01-09;4.4;25.7;20.8;
2018-01-10;.6;28.4;20.9;
2018-01-11;5.6;26.9;20;
2018-01-12;4.8;29.9;19.6;
2018-01-13;0;28.5;20.2;
2018-01-14;8.8;28.8;20.4;
2018-01-15;2.2;28.1;21.2;
2018-01-16;3.4;30.6;20.8;
2018-01-17;8.2;31.6;21.4;
2018-01-18;0;32.5;22;
2018-01-19;0;32;21.2;
2018-01-20;1;33.8;20.7;
2018-01-21;0;34;21.8;
2018-01-22;0;34;22.8;
2018-01-23;.2;32.6;22.4;
2018-01-24;1.2;34.5;21.9;
2018-01-25;.6;31.8;20.9;
2018-01-26;3.8;32.8;20.8;
2018-01-27;6.6;31.3;21.7;
2018-01-28;0;31;22.7;
2018-01-29;2.4;26.6;22;
2018-01-30;11;30.9;20.9;
2018-01-31;3.4;30.7;22.3;
2018-02-01;6.6;30.1;23.2;
2018-02-02;0;31.3;21.6;
2018-02-03;0;32.6;21.9;
2018-02-04;0;32.7;22;
2018-02-05;0;32.8;22.3;
2018-02-06;0;32.5;21.3;
2018-02-07;0;32.8;21.3;
2018-02-08;7.2;32.2;21.7;
2018-02-09;0;30.8;22.7;
2018-02-10;1.6;29.7;22.3;
2018-02-11;0;27.6;21.8;
2018-02-12;4.2;27.6;21.2;
2018-02-13;7.6;31;21.9;
2018-02-14;36.6;30;20.9;
2018-02-15;.8;31.5;20.1;
2018-02-16;5.2;32;21.6;
2018-02-17;8.2;29.8;20.4;
2018-02-18;9.6;26.7;19.4;
2018-02-19;10;28.1;21.1;
2018-02-20;73.8;24.8;18.5;
2018-02-21;27;30.5;18.2;
2018-02-22;0;31.6;19.2;
2018-02-23;0;31.3;15.6;
2018-02-24;0;30;18.9;
2018-02-25;1.6;30.6;20.8;
2018-02-26;3.4;25.6;21.2;
2018-02-27;1.4;29.7;21.2;
2018-02-28;1.4;30.8;21.1;
2018-03-01;0;32.2;22;
2018-03-02;0;32.3;21.3;
2018-03-03;0;33.7;21.6;
2018-03-04;0;33.7;22.4;
2018-03-05;0;33.1;21.4;
2018-03-06;0;29.4;21.9;
2018-03-07;0;31.3;20.7;
2018-03-08;0;32.2;21.2;
2018-03-09;0;31.3;21.5;
2018-03-10;0;30.6;20.2;
2018-03-11;5;31.8;20.5;
2018-03-12;1.6;32.5;22.4;
2018-03-13;0;32.8;23.3;
2018-03-14;0;33.2;23.4;
2018-03-15;0;32.5;23.3;
2018-03-16;0;33.4;23.3;
2018-03-17;0;34.4;23.2;
2018-03-18;15.6;32.9;22;
2018-03-19;0;31;22.6;
2018-03-20;5.2;32.2;21.8;
2018-03-21;.2;30.7;21.9;
2018-03-22;11.6;32;22.3;
2018-03-23;0;33.1;22.1;
2018-03-24;0;33.1;23.6;
2018-03-25;0;28;22;
2018-03-26;0;28.8;16.2;
2018-03-27;.6;28.7;18.2;
2018-03-28;38.4;26.4;20;
2018-03-29;2.6;29.6;20.4;
2018-03-30;.2;30;20.8;
2018-03-31;16.4;26.5;20.4;
2018-04-01;0;25.3;20.9;
2018-04-02;64.6;25.9;19.3;
2018-04-03;10;29.5;18;
2018-04-04;0;29.9;18.8;
2018-04-05;0;30.9;17.9;
2018-04-06;0;32;19.4;
2018-04-07;0;32.8;19.6;
2018-04-08;0;31.9;20.1;
2018-04-09;0;32.4;20.8;
2018-04-10;0;32.2;22.8;
2018-04-11;0;32.5;22.3;
2018-04-12;0;32.3;22.3;
2018-04-13;0;32;18.2;
