HYEAR,classification,harv.month,Variable,Value
1965,LA,June,PRCP,1368.4
1966,EN,June,TMAXA,31.2
1966,EN,June,TMINA,18.2
1966,EN,June,SRADA,18.9
1966,EN,June,PRCP,1407.6
1967,NE,June,TMAXA,30.9
1967,NE,June,TMINA,17.9
1967,NE,June,SRADA,19.2
1967,NE,June,PRCP,1230.1
1968,NE,June,TMAXA,31.2
1968,NE,June,TMINA,17.4
1968,NE,June,SRADA,19.4
1968,NE,June,PRCP,1007.7
1969,EN,June,TMAXA,32.2
1969,EN,June,TMINA,18.2
1969,EN,June,SRADA,20.1
1969,EN,June,PRCP,854.8
1970,NE,June,TMAXA,31.9
1970,NE,June,TMINA,18.6
1970,NE,June,SRADA,19
1970,NE,June,PRCP,960.6
1971,LA,June,TMAXA,31.5
1971,LA,June,TMINA,18.3
1971,LA,June,SRADA,19.6
1971,LA,June,PRCP,947.6
1972,LA,June,TMAXA,31
1972,LA,June,TMINA,17.9
1972,LA,June,SRADA,18.8
1972,LA,June,PRCP,1381.9
1973,EN,June,TMAXA,31.1
1973,EN,June,TMINA,18.8
1973,EN,June,SRADA,19.1
1973,EN,June,PRCP,1526.5
1974,LA,June,TMAXA,30.3
1974,LA,June,TMINA,18.4
1974,LA,June,SRADA,18.1
1974,LA,June,PRCP,1457
1975,LA,June,TMAXA,30.7
1975,LA,June,TMINA,17.8
1975,LA,June,SRADA,19.4
1975,LA,June,PRCP,1183.5
1976,LA,June,TMAXA,31.4
1976,LA,June,TMINA,18.1
1976,LA,June,SRADA,18.9
1976,LA,June,PRCP,1448.3
1977,NE,June,TMAXA,31
1977,NE,June,TMINA,15.5
1977,NE,June,SRADA,18.6
1977,NE,June,PRCP,1367.5
1978,NE,June,TMAXA,31.7
1978,NE,June,TMINA,18.9
1978,NE,June,SRADA,18.8
1978,NE,June,PRCP,1604
1979,NE,June,TMAXA,30.5
1979,NE,June,TMINA,18.4
1979,NE,June,SRADA,18.9
1979,NE,June,PRCP,1370.1
1980,NE,June,TMAXA,30.3
1980,NE,June,TMINA,19.1
1980,NE,June,SRADA,18.5
1980,NE,June,PRCP,1394.1
1981,NE,June,TMAXA,31.1
1981,NE,June,TMINA,19.7
1981,NE,June,SRADA,18.8
1981,NE,June,PRCP,1133.5
1982,NE,June,TMAXA,30.3
1982,NE,June,TMINA,19
1982,NE,June,SRADA,18.3
1982,NE,June,PRCP,1268.2
1983,EN,June,TMAXA,29.9
1983,EN,June,TMINA,19.6
1983,EN,June,SRADA,17.7
1983,EN,June,PRCP,1846.6
1984,NE,June,TMAXA,30.7
1984,NE,June,TMINA,19.2
1984,NE,June,SRADA,18.7
1984,NE,June,PRCP,1373.4
1985,LA,June,TMAXA,30.6
1985,LA,June,TMINA,18.6
1985,LA,June,SRADA,18.7
1985,LA,June,PRCP,1553
1986,NE,June,TMAXA,31.2
1986,NE,June,TMINA,19.4
1986,NE,June,SRADA,19.5
1986,NE,June,PRCP,1080
1987,EN,June,TMAXA,30.4
1987,EN,June,TMINA,19.3
1987,EN,June,SRADA,18.2
1987,EN,June,PRCP,1165.4
1988,EN,June,TMAXA,31
1988,EN,June,TMINA,19.7
1988,EN,June,SRADA,18.2
1988,EN,June,PRCP,1448
1989,LA,June,TMAXA,30.7
1989,LA,June,TMINA,19
1989,LA,June,SRADA,18.3
1989,LA,June,PRCP,1166
1990,NE,June,TMAXA,30.3
1990,NE,June,TMINA,19
1990,NE,June,SRADA,18.9
1990,NE,June,PRCP,1326.9
1991,NE,June,TMAXA,30.2
1991,NE,June,TMINA,18.9
1991,NE,June,SRADA,18.6
1991,NE,June,PRCP,1476.8
1992,EN,June,TMAXA,30.4
1992,EN,June,TMINA,19.6
1992,EN,June,SRADA,17.7
1992,EN,June,PRCP,1075.7
1993,NE,June,TMAXA,30.2
1993,NE,June,TMINA,19.4
1993,NE,June,SRADA,18
1993,NE,June,PRCP,1446.5
1994,NE,June,TMAXA,31
1994,NE,June,TMINA,19.6
1994,NE,June,SRADA,18.4
1994,NE,June,PRCP,1401
1995,EN,June,TMAXA,31.3
1995,EN,June,TMINA,19.6
1995,EN,June,SRADA,19
1995,EN,June,PRCP,1378.7
1996,LA,June,TMAXA,31.3
1996,LA,June,TMINA,19.9
1996,LA,June,SRADA,18.8
1996,LA,June,PRCP,1161.5
1997,NE,June,TMAXA,30.9
1997,NE,June,TMINA,19
1997,NE,June,SRADA,18.3
1997,NE,June,PRCP,1377.9
1998,EN,June,TMAXA,31.8
1998,EN,June,TMINA,20.2
1998,EN,June,SRADA,18.7
1998,EN,June,PRCP,1128.1
1999,LA,June,TMAXA,31.3
1999,LA,June,TMINA,19.6
1999,LA,June,SRADA,18.6
1999,LA,June,PRCP,1524
2000,LA,June,TMAXA,31.5
2000,LA,June,TMINA,19.3
2000,LA,June,SRADA,19
2000,LA,June,PRCP,1273.9
2001,LA,June,TMAXA,31.4
2001,LA,June,TMINA,19.2
2001,LA,June,SRADA,19
2001,LA,June,PRCP,1349.4
2002,NE,June,TMAXA,31.8
2002,NE,June,TMINA,19.6
2002,NE,June,SRADA,19.1
2002,NE,June,PRCP,1222
2003,EN,June,TMAXA,32.2
2003,EN,June,TMINA,20.2
2003,EN,June,SRADA,18.6
2003,EN,June,PRCP,1531.9
2004,NE,June,TMAXA,31.4
2004,NE,June,TMINA,19.3
2004,NE,June,SRADA,18.6
2004,NE,June,PRCP,1184.3
2005,EN,June,TMAXA,32
2005,EN,June,TMINA,20
2005,EN,June,SRADA,19.2
2005,EN,June,PRCP,1174.5
2006,NE,June,TMAXA,31.2
2006,NE,June,TMINA,19.6
2006,NE,June,SRADA,18.4
2006,NE,June,PRCP,1378.8
2007,NE,June,TMAXA,31.6
2007,NE,June,TMINA,19.6
2007,NE,June,SRADA,20
2007,NE,June,PRCP,1661.3
2008,LA,June,TMAXA,31.3
2008,LA,June,TMINA,19.6
2008,LA,June,SRADA,18.6
2008,LA,June,PRCP,1359.9
2009,NE,June,TMAXA,31.5
2009,NE,June,TMINA,19.1
2009,NE,June,SRADA,19.1
2009,NE,June,PRCP,1155.8
2010,EN,June,TMAXA,31.3
2010,EN,June,TMINA,19
2010,EN,June,SRADA,18.3
2010,EN,June,PRCP,1366
2011,LA,June,TMAXA,31.6
2011,LA,June,TMINA,19.2
2011,LA,June,SRADA,18.8
2011,LA,June,PRCP,1554.7
2012,LA,June,TMAXA,31.8
2012,LA,June,TMINA,18.9
2012,LA,June,SRADA,19.2
2012,LA,June,PRCP,1130.4
2013,NE,June,TMAXA,31.9
2013,NE,June,TMINA,19.3
2013,NE,June,SRADA,18.7
2013,NE,June,PRCP,1337.5
2014,NE,June,TMAXA,31.7
2014,NE,June,TMINA,18.7
2014,NE,June,SRADA,19.3
2014,NE,June,PRCP,1086.1
2015,EN,June,TMAXA,32
2015,EN,June,TMINA,18.9
2015,EN,June,SRADA,19
2015,EN,June,PRCP,1310.6
2016,EN,June,TMAXA,32.3
2016,EN,June,TMINA,19.1
2016,EN,June,SRADA,18.4
2016,EN,June,PRCP,1871.5
2017,NE,June,TMAXA,32
2017,NE,June,TMINA,17.9
2017,NE,June,SRADA,19
2017,NE,June,PRCP,1203.5
2018,LA,June,TMAXA,32.3
2018,LA,June,TMINA,18
2018,LA,June,SRADA,19
2018,LA,June,PRCP,1141
2019,EN,June,TMAXA,32.6
2019,EN,June,TMINA,18.5
2019,EN,June,SRADA,18.9
2019,EN,June,PRCP,1149.5
1963,NE,June,TMAXA,30.4
1963,NE,June,TMINA,17.5
1963,NE,June,SRADA,18.8
1963,NE,June,PRCP,1237.9
1964,EN,June,TMAXA,30.5
1964,EN,June,TMINA,19.1
1964,EN,June,SRADA,18.3
1964,EN,June,PRCP,1053.6
1965,LA,June,TMAXA,28.6
1965,LA,June,TMINA,17.5
1965,LA,June,SRADA,17.5
1965,LA,June,PRCP,1526.9
1966,EN,June,TMAXA,29.5
1966,EN,June,TMINA,18.6
1966,EN,June,SRADA,18.1
1966,EN,June,PRCP,1517.6
1967,NE,June,TMAXA,29.2
1967,NE,June,TMINA,18.3
1967,NE,June,SRADA,18.5
1967,NE,June,PRCP,1326.3
1968,NE,June,TMAXA,29.6
1968,NE,June,TMINA,17.7
1968,NE,June,SRADA,18.7
1968,NE,June,PRCP,1087.3
1969,EN,June,TMAXA,29.6
1969,EN,June,TMINA,18.1
1969,EN,June,SRADA,18.8
1969,EN,June,PRCP,1270.7
1970,NE,June,TMAXA,29.6
1970,NE,June,TMINA,18.1
1970,NE,June,SRADA,18.6
1970,NE,June,PRCP,1294.1
1971,LA,June,TMAXA,28.2
1971,LA,June,TMINA,17.8
1971,LA,June,SRADA,18.4
1971,LA,June,PRCP,1212.4
1972,LA,June,TMAXA,29.3
1972,LA,June,TMINA,17.7
1972,LA,June,SRADA,18.4
1972,LA,June,PRCP,1282
1973,EN,June,TMAXA,29.5
1973,EN,June,TMINA,18.6
1973,EN,June,SRADA,17.8
1973,EN,June,PRCP,1414.9
1974,LA,June,TMAXA,27.8
1974,LA,June,TMINA,19
1974,LA,June,SRADA,17.7
1974,LA,June,PRCP,1563.4
1975,LA,June,TMAXA,29.3
1975,LA,June,TMINA,18
1975,LA,June,SRADA,18.5
1975,LA,June,PRCP,1285.7
1976,LA,June,TMAXA,30.1
1976,LA,June,TMINA,18.5
1976,LA,June,SRADA,18
1976,LA,June,PRCP,1771.1
1977,NE,June,TMAXA,29.7
1977,NE,June,TMINA,18.3
1977,NE,June,SRADA,18.3
1977,NE,June,PRCP,1875.7
1978,NE,June,TMAXA,30.8
1978,NE,June,TMINA,19.1
1978,NE,June,SRADA,18.2
1978,NE,June,PRCP,1559.8
1979,NE,June,TMAXA,29.9
1979,NE,June,TMINA,18.8
1979,NE,June,SRADA,18
1979,NE,June,PRCP,1525.3
1980,NE,June,TMAXA,30
1980,NE,June,TMINA,18.8
1980,NE,June,SRADA,17.9
1980,NE,June,PRCP,1887.6
1981,NE,June,TMAXA,29.9
1981,NE,June,TMINA,18.6
1981,NE,June,SRADA,18
1981,NE,June,PRCP,1610.2
1982,NE,June,TMAXA,29.9
1982,NE,June,TMINA,18.8
1982,NE,June,SRADA,17.4
1982,NE,June,PRCP,1580.9
1983,EN,June,TMAXA,29.7
1983,EN,June,TMINA,19.4
1983,EN,June,SRADA,17.2
1983,EN,June,PRCP,1798.4
1984,NE,June,TMAXA,29.9
1984,NE,June,TMINA,19.1
1984,NE,June,SRADA,17.6
1984,NE,June,PRCP,1330.8
1985,LA,June,TMAXA,30.4
1985,LA,June,TMINA,19
1985,LA,June,SRADA,18.2
1985,LA,June,PRCP,1303
1986,NE,June,TMAXA,31.5
1986,NE,June,TMINA,19.5
1986,NE,June,SRADA,18.6
1986,NE,June,PRCP,1260.5
1987,EN,June,TMAXA,30.9
1987,EN,June,TMINA,19
1987,EN,June,SRADA,17.6
1987,EN,June,PRCP,1731.4
1988,EN,June,TMAXA,30.1
1988,EN,June,TMINA,18.6
1988,EN,June,SRADA,17.5
1988,EN,June,PRCP,1695.8
1989,LA,June,TMAXA,29.5
1989,LA,June,TMINA,18.1
1989,LA,June,SRADA,18
1989,LA,June,PRCP,1410.9
1990,NE,June,TMAXA,29.4
1990,NE,June,TMINA,18.2
1990,NE,June,SRADA,18.3
1990,NE,June,PRCP,1178.4
1991,NE,June,TMAXA,29.9
1991,NE,June,TMINA,18.3
1991,NE,June,SRADA,18.2
1991,NE,June,PRCP,1608.5
1992,EN,June,TMAXA,30.5
1992,EN,June,TMINA,18.8
1992,EN,June,SRADA,17.5
1992,EN,June,PRCP,1538.7
1993,NE,June,TMAXA,29.9
1993,NE,June,TMINA,18.7
1993,NE,June,SRADA,17.8
1993,NE,June,PRCP,1320.5
1994,NE,June,TMAXA,30.6
1994,NE,June,TMINA,19.4
1994,NE,June,SRADA,17.9
1994,NE,June,PRCP,1334
1995,EN,June,TMAXA,30.9
1995,EN,June,TMINA,19
1995,EN,June,SRADA,18.4
1995,EN,June,PRCP,1301.6
1996,LA,June,TMAXA,31.1
1996,LA,June,TMINA,19.9
1996,LA,June,SRADA,18.5
1996,LA,June,PRCP,1286.1
1997,NE,June,TMAXA,30.3
1997,NE,June,TMINA,19.4
1997,NE,June,SRADA,18.1
1997,NE,June,PRCP,1223.2
1998,EN,June,TMAXA,31.2
1998,EN,June,TMINA,20.5
1998,EN,June,SRADA,18.1
1998,EN,June,PRCP,1311.1
1999,LA,June,TMAXA,30.8
1999,LA,June,TMINA,19.6
1999,LA,June,SRADA,18.2
1999,LA,June,PRCP,1017.6
2000,LA,June,TMAXA,31.6
2000,LA,June,TMINA,19.8
2000,LA,June,SRADA,18.6
2000,LA,June,PRCP,980.4
2001,LA,June,TMAXA,30.5
2001,LA,June,TMINA,19.6
2001,LA,June,SRADA,18.2
2001,LA,June,PRCP,1215.9
2002,NE,June,TMAXA,31.4
2002,NE,June,TMINA,20.4
2002,NE,June,SRADA,18.7
2002,NE,June,PRCP,1471.3
2003,EN,June,TMAXA,31.1
2003,EN,June,TMINA,20.3
2003,EN,June,SRADA,17.5
2003,EN,June,PRCP,1454
2004,NE,June,TMAXA,30.5
2004,NE,June,TMINA,19.4
2004,NE,June,SRADA,18.6
2004,NE,June,PRCP,1312.7
2005,EN,June,TMAXA,31.3
2005,EN,June,TMINA,20
2005,EN,June,SRADA,18.5
2005,EN,June,PRCP,1344.7
2006,NE,June,TMAXA,30.3
2006,NE,June,TMINA,19.5
2006,NE,June,SRADA,17.7
2006,NE,June,PRCP,1456
2007,NE,June,TMAXA,31.1
2007,NE,June,TMINA,19.8
2007,NE,June,SRADA,18.1
2007,NE,June,PRCP,1512
2008,LA,June,TMAXA,31.1
2008,LA,June,TMINA,19.5
2008,LA,June,SRADA,17.7
2008,LA,June,PRCP,1340
2009,NE,June,TMAXA,31.6
2009,NE,June,TMINA,19.3
2009,NE,June,SRADA,19
2009,NE,June,PRCP,1246.4
2010,EN,June,TMAXA,30.6
2010,EN,June,TMINA,19.7
2010,EN,June,SRADA,17.8
2010,EN,June,PRCP,1700.4
2011,LA,June,TMAXA,31
2011,LA,June,TMINA,19.1
2011,LA,June,SRADA,17.8
2011,LA,June,PRCP,1707.7
2012,LA,June,TMAXA,31.4
2012,LA,June,TMINA,19.4
2012,LA,June,SRADA,18.5
2012,LA,June,PRCP,1457.2
2013,NE,June,TMAXA,31.5
2013,NE,June,TMINA,19.7
2013,NE,June,SRADA,19
2013,NE,June,PRCP,1713
2014,NE,June,TMAXA,30.8
2014,NE,June,TMINA,19.3
2014,NE,June,SRADA,18.3
2014,NE,June,PRCP,1486.2
2015,EN,June,TMAXA,31.4
2015,EN,June,TMINA,20.5
2015,EN,June,SRADA,18.2
2015,EN,June,PRCP,1560.2
2016,EN,June,TMAXA,31.4
2016,EN,June,TMINA,20.2
2016,EN,June,SRADA,17.5
2016,EN,June,PRCP,1849.8
2017,NE,June,TMAXA,31.2
2017,NE,June,TMINA,19.5
2017,NE,June,SRADA,18.3
2017,NE,June,PRCP,1342.4
2018,LA,June,TMAXA,31.5
2018,LA,June,TMINA,19.8
2018,LA,June,SRADA,17.9
2018,LA,June,PRCP,1431.8
2019,EN,June,TMAXA,31.8
2019,EN,June,TMINA,19.9
2019,EN,June,SRADA,17.2
2019,EN,June,PRCP,1373.8
1963,NE,June,TMAXA,27.5
1963,NE,June,TMINA,15.4
1963,NE,June,SRADA,19
1963,NE,June,PRCP,1514.9
1964,EN,June,TMAXA,28.4
1964,EN,June,TMINA,16.2
1964,EN,June,SRADA,18.3
1964,EN,June,PRCP,1013.1
1965,LA,June,TMAXA,26.1
1965,LA,June,TMINA,15.5
1965,LA,June,SRADA,17.8
1965,LA,June,PRCP,1901
1966,EN,June,TMAXA,26.9
1966,EN,June,TMINA,15.9
1966,EN,June,SRADA,18.1
1966,EN,June,PRCP,1780.3
1967,NE,June,TMAXA,28.2
1967,NE,June,TMINA,15.3
1967,NE,June,SRADA,18.6
1967,NE,June,PRCP,2082.7
1968,NE,June,TMAXA,28.5
1968,NE,June,TMINA,14.7
1968,NE,June,SRADA,18.9
1968,NE,June,PRCP,1366.5
1969,EN,June,TMAXA,29
1969,EN,June,TMINA,14.7
1969,EN,June,SRADA,19.6
1969,EN,June,PRCP,1427.7
1970,NE,June,TMAXA,28.6
1970,NE,June,TMINA,15.9
1970,NE,June,SRADA,18.6
1970,NE,June,PRCP,1668.7
1971,LA,June,TMAXA,28
1971,LA,June,TMINA,15.3
1971,LA,June,SRADA,19.2
1971,LA,June,PRCP,1194.6
1972,LA,June,TMAXA,27.3
1972,LA,June,TMINA,15.7
1972,LA,June,SRADA,18.4
1972,LA,June,PRCP,1629.2
1973,EN,June,TMAXA,28
1973,EN,June,TMINA,16.6
1973,EN,June,SRADA,18.5
1973,EN,June,PRCP,1897.6
1974,LA,June,TMAXA,27.8
1974,LA,June,TMINA,15.4
1974,LA,June,SRADA,18
1974,LA,June,PRCP,1736.5
1975,LA,June,TMAXA,28.1
1975,LA,June,TMINA,15
1975,LA,June,SRADA,19.1
1975,LA,June,PRCP,1355.9
1976,LA,June,TMAXA,27.8
1976,LA,June,TMINA,15
1976,LA,June,SRADA,18.5
1976,LA,June,PRCP,1543.8
1977,NE,June,TMAXA,27.1
1977,NE,June,TMINA,15.8
1977,NE,June,SRADA,18.5
1977,NE,June,PRCP,1894.2
1978,NE,June,TMAXA,27.5
1978,NE,June,TMINA,16.6
1978,NE,June,SRADA,18.5
1978,NE,June,PRCP,1666
1979,NE,June,TMAXA,26.2
1979,NE,June,TMINA,15.3
1979,NE,June,SRADA,18.4
1979,NE,June,PRCP,1737.4
1980,NE,June,TMAXA,27.1
1980,NE,June,TMINA,16.5
1980,NE,June,SRADA,17.9
1980,NE,June,PRCP,1595.8
1981,NE,June,TMAXA,27.6
1981,NE,June,TMINA,16.1
1981,NE,June,SRADA,18.2
1981,NE,June,PRCP,1523.2
1982,NE,June,TMAXA,26.9
1982,NE,June,TMINA,15.5
1982,NE,June,SRADA,17.5
1982,NE,June,PRCP,2096.4
1983,EN,June,TMAXA,27.1
1983,EN,June,TMINA,17
1983,EN,June,SRADA,16.9
1983,EN,June,PRCP,2363.5
1984,NE,June,TMAXA,27.6
1984,NE,June,TMINA,16.2
1984,NE,June,SRADA,17.6
1984,NE,June,PRCP,1660.1
1985,LA,June,TMAXA,27.4
1985,LA,June,TMINA,15.9
1985,LA,June,SRADA,17.5
1985,LA,June,PRCP,1762.5
1986,NE,June,TMAXA,28.1
1986,NE,June,TMINA,16.1
1986,NE,June,SRADA,18.2
1986,NE,June,PRCP,1554.3
1987,EN,June,TMAXA,27.5
1987,EN,June,TMINA,15.9
1987,EN,June,SRADA,17.5
1987,EN,June,PRCP,1505.5
1988,EN,June,TMAXA,28.3
1988,EN,June,TMINA,16.3
1988,EN,June,SRADA,18.5
1988,EN,June,PRCP,1636.7
1989,LA,June,TMAXA,27.5
1989,LA,June,TMINA,15.7
1989,LA,June,SRADA,18.3
1989,LA,June,PRCP,1534.1
1990,NE,June,TMAXA,27.3
1990,NE,June,TMINA,16.2
1990,NE,June,SRADA,18.4
1990,NE,June,PRCP,1440.5
1991,NE,June,TMAXA,27.3
1991,NE,June,TMINA,16.5
1991,NE,June,SRADA,17.7
1991,NE,June,PRCP,1736.2
1992,EN,June,TMAXA,27.7
1992,EN,June,TMINA,16.3
1992,EN,June,SRADA,17.5
1992,EN,June,PRCP,1505.6
1993,NE,June,TMAXA,27.1
1993,NE,June,TMINA,16
1993,NE,June,SRADA,17.1
1993,NE,June,PRCP,1715.2
1994,NE,June,TMAXA,28.1
1994,NE,June,TMINA,16.2
1994,NE,June,SRADA,17.5
1994,NE,June,PRCP,1509.7
1995,EN,June,TMAXA,28.6
1995,EN,June,TMINA,16.4
1995,EN,June,SRADA,18.2
1995,EN,June,PRCP,1593.7
1996,LA,June,TMAXA,28.4
1996,LA,June,TMINA,16.3
1996,LA,June,SRADA,18.5
1996,LA,June,PRCP,1572.5
1997,NE,June,TMAXA,27.4
1997,NE,June,TMINA,15.7
1997,NE,June,SRADA,17.8
1997,NE,June,PRCP,1831.3
1998,EN,June,TMAXA,29.1
1998,EN,June,TMINA,16.7
1998,EN,June,SRADA,18.3
1998,EN,June,PRCP,1477.6
1999,LA,June,TMAXA,28.2
1999,LA,June,TMINA,16.2
1999,LA,June,SRADA,17.9
1999,LA,June,PRCP,1409.6
2000,LA,June,TMAXA,28.3
2000,LA,June,TMINA,16
2000,LA,June,SRADA,18.7
2000,LA,June,PRCP,1674
2001,LA,June,TMAXA,28.7
2001,LA,June,TMINA,16.4
2001,LA,June,SRADA,18.3
2001,LA,June,PRCP,1292.8
2002,NE,June,TMAXA,28.4
2002,NE,June,TMINA,16.2
2002,NE,June,SRADA,18.2
2002,NE,June,PRCP,1631.2
2003,EN,June,TMAXA,29
2003,EN,June,TMINA,16.9
2003,EN,June,SRADA,18
2003,EN,June,PRCP,1852
2004,NE,June,TMAXA,28.2
2004,NE,June,TMINA,16.5
2004,NE,June,SRADA,17.8
2004,NE,June,PRCP,1527.9
2005,EN,June,TMAXA,28.4
2005,EN,June,TMINA,17
2005,EN,June,SRADA,18.4
2005,EN,June,PRCP,1817.2
2006,NE,June,TMAXA,28
2006,NE,June,TMINA,16.7
2006,NE,June,SRADA,17.6
2006,NE,June,PRCP,1691.3
2007,NE,June,TMAXA,28.3
2007,NE,June,TMINA,16.8
2007,NE,June,SRADA,18
2007,NE,June,PRCP,2179.3
2008,LA,June,TMAXA,28.4
2008,LA,June,TMINA,16.6
2008,LA,June,SRADA,17.9
2008,LA,June,PRCP,1602.1
2009,NE,June,TMAXA,28.3
2009,NE,June,TMINA,16.4
2009,NE,June,SRADA,18
2009,NE,June,PRCP,1749.7
2010,EN,June,TMAXA,28.6
2010,EN,June,TMINA,16.9
2010,EN,June,SRADA,17.4
2010,EN,June,PRCP,1955.8
2011,LA,June,TMAXA,28.8
2011,LA,June,TMINA,17
2011,LA,June,SRADA,18.1
2011,LA,June,PRCP,1680.4
2012,LA,June,TMAXA,28.4
2012,LA,June,TMINA,16
2012,LA,June,SRADA,18.5
2012,LA,June,PRCP,1499
2013,NE,June,TMAXA,28.7
2013,NE,June,TMINA,17.7
2013,NE,June,SRADA,18.1
2013,NE,June,PRCP,1767
2014,NE,June,TMAXA,28.7
2014,NE,June,TMINA,17.4
2014,NE,June,SRADA,18.8
2014,NE,June,PRCP,1132
2015,EN,June,TMAXA,29.1
2015,EN,June,TMINA,17.9
2015,EN,June,SRADA,17.9
2015,EN,June,PRCP,1511.8
2016,EN,June,TMAXA,29.1
2016,EN,June,TMINA,17.6
2016,EN,June,SRADA,17.3
2016,EN,June,PRCP,1845.4
2017,NE,June,TMAXA,28.9
2017,NE,June,TMINA,16.8
2017,NE,June,SRADA,18.2
2017,NE,June,PRCP,1559.8
2018,LA,June,TMAXA,28.7
2018,LA,June,TMINA,16.5
2018,LA,June,SRADA,18.2
2018,LA,June,PRCP,1474.6
2019,EN,June,TMAXA,28.9
2019,EN,June,TMINA,16.8
2019,EN,June,SRADA,17.7
2019,EN,June,PRCP,1973.4
1963,NE,June,TMAXA,27.9
1963,NE,June,TMINA,16.5
1963,NE,June,SRADA,16.9
1963,NE,June,PRCP,1409.6
1964,EN,June,TMAXA,28.4
1964,EN,June,TMINA,16.9
1964,EN,June,SRADA,15.8
1964,EN,June,PRCP,1368.9
1965,LA,June,TMAXA,26.7
1965,LA,June,TMINA,16.9
1965,LA,June,SRADA,14.9
1965,LA,June,PRCP,2174.1
1966,EN,June,TMAXA,28
1966,EN,June,TMINA,17.1
1966,EN,June,SRADA,16.2
1966,EN,June,PRCP,1605.6
1967,NE,June,TMAXA,28.1
1967,NE,June,TMINA,17.1
1967,NE,June,SRADA,16
1967,NE,June,PRCP,1631.7
1968,NE,June,TMAXA,27.8
1968,NE,June,TMINA,15.8
1968,NE,June,SRADA,16.6
1968,NE,June,PRCP,1372.1
1969,EN,June,TMAXA,27.8
1969,EN,June,TMINA,16.6
1969,EN,June,SRADA,16.8
1969,EN,June,PRCP,1532
1970,NE,June,TMAXA,27.8
1970,NE,June,TMINA,16.4
1970,NE,June,SRADA,15.7
1970,NE,June,PRCP,1320.2
1971,LA,June,TMAXA,28.2
1971,LA,June,TMINA,16.9
1971,LA,June,SRADA,16.6
1971,LA,June,PRCP,610.5
1972,LA,June,TMAXA,27.3
1972,LA,June,TMINA,16.3
1972,LA,June,SRADA,16.1
1972,LA,June,PRCP,1736.7
1973,EN,June,TMAXA,26.7
1973,EN,June,TMINA,17.3
1973,EN,June,SRADA,15.8
1973,EN,June,PRCP,1950.6
1974,LA,June,TMAXA,26.1
1974,LA,June,TMINA,17
1974,LA,June,SRADA,15.2
1974,LA,June,PRCP,1510.1
1975,LA,June,TMAXA,26.4
1975,LA,June,TMINA,16.2
1975,LA,June,SRADA,16
1975,LA,June,PRCP,1368.2
1976,LA,June,TMAXA,26.6
1976,LA,June,TMINA,16.5
1976,LA,June,SRADA,16.1
1976,LA,June,PRCP,1507.9
1977,NE,June,TMAXA,25.7
1977,NE,June,TMINA,16.8
1977,NE,June,SRADA,15.5
1977,NE,June,PRCP,1466.8
1978,NE,June,TMAXA,26.3
1978,NE,June,TMINA,16.8
1978,NE,June,SRADA,15.4
1978,NE,June,PRCP,1412.8
1979,NE,June,TMAXA,25.8
1979,NE,June,TMINA,16.2
1979,NE,June,SRADA,14.9
1979,NE,June,PRCP,1530.3
1980,NE,June,TMAXA,26.4
1980,NE,June,TMINA,17
1980,NE,June,SRADA,14.8
1980,NE,June,PRCP,1331.1
1981,NE,June,TMAXA,26.3
1981,NE,June,TMINA,16.8
1981,NE,June,SRADA,15.4
1981,NE,June,PRCP,1227.7
1982,NE,June,TMAXA,25.2
1982,NE,June,TMINA,16.4
1982,NE,June,SRADA,14.9
1982,NE,June,PRCP,1609
1983,EN,June,TMAXA,26.2
1983,EN,June,TMINA,17.5
1983,EN,June,SRADA,14.7
1983,EN,June,PRCP,1981.1
1984,NE,June,TMAXA,26.9
1984,NE,June,TMINA,16.7
1984,NE,June,SRADA,15.6
1984,NE,June,PRCP,1940.9
1985,LA,June,TMAXA,26.2
1985,LA,June,TMINA,17.2
1985,LA,June,SRADA,15.8
1985,LA,June,PRCP,2098.7
1986,NE,June,TMAXA,27.2
1986,NE,June,TMINA,16.9
1986,NE,June,SRADA,17
1986,NE,June,PRCP,1569.6
1987,EN,June,TMAXA,27
1987,EN,June,TMINA,16.6
1987,EN,June,SRADA,15.9
1987,EN,June,PRCP,1516.8
1988,EN,June,TMAXA,26.2
1988,EN,June,TMINA,17.2
1988,EN,June,SRADA,15
1988,EN,June,PRCP,1613.1
1989,LA,June,TMAXA,26.3
1989,LA,June,TMINA,16.6
1989,LA,June,SRADA,15.8
1989,LA,June,PRCP,1295.7
1990,NE,June,TMAXA,27.1
1990,NE,June,TMINA,16.9
1990,NE,June,SRADA,16.5
1990,NE,June,PRCP,1224.8
1991,NE,June,TMAXA,27.2
1991,NE,June,TMINA,16.7
1991,NE,June,SRADA,15.8
1991,NE,June,PRCP,1266.8
1992,EN,June,TMAXA,27.2
1992,EN,June,TMINA,16.8
1992,EN,June,SRADA,16
1992,EN,June,PRCP,1365
1993,NE,June,TMAXA,26.3
1993,NE,June,TMINA,16.9
1993,NE,June,SRADA,15.4
1993,NE,June,PRCP,1517.6
1994,NE,June,TMAXA,26.9
1994,NE,June,TMINA,17.3
1994,NE,June,SRADA,16
1994,NE,June,PRCP,1580.6
1995,EN,June,TMAXA,27
1995,EN,June,TMINA,16.9
1995,EN,June,SRADA,16.8
1995,EN,June,PRCP,1424.4
1996,LA,June,TMAXA,27
1996,LA,June,TMINA,17
1996,LA,June,SRADA,16.5
1996,LA,June,PRCP,1625.6
1997,NE,June,TMAXA,25.7
