HYEAR,classification,harv.month,Variable,Value
1993,NE,April,TMAXA,27.1
1993,NE,April,TMINA,16.6
1993,NE,April,SRADA,17.3
1993,NE,April,PRCP,2080.3
1994,NE,April,TMAXA,27.5
1994,NE,April,TMINA,16.7
1994,NE,April,SRADA,17.1
1994,NE,April,PRCP,1593.4
1995,EN,April,TMAXA,28.5
1995,EN,April,TMINA,17.2
1995,EN,April,SRADA,17.5
1995,EN,April,PRCP,1560.7
1996,LA,April,TMAXA,28.3
1996,LA,April,TMINA,17.3
1996,LA,April,SRADA,17.2
1996,LA,April,PRCP,1572
1997,NE,April,TMAXA,27.5
1997,NE,April,TMINA,16.8
1997,NE,April,SRADA,17.2
1997,NE,April,PRCP,1634.7
1998,EN,April,TMAXA,28.1
1998,EN,April,TMINA,17.5
1998,EN,April,SRADA,16.9
1998,EN,April,PRCP,2006.8
1999,LA,April,TMAXA,27.6
1999,LA,April,TMINA,17.2
1999,LA,April,SRADA,17.3
1999,LA,April,PRCP,1745.9
2000,LA,April,TMAXA,28.2
2000,LA,April,TMINA,16.1
2000,LA,April,SRADA,18.1
2000,LA,April,PRCP,1106.4
2001,LA,April,TMAXA,28.6
2001,LA,April,TMINA,16.6
2001,LA,April,SRADA,18
2001,LA,April,PRCP,1486.7
2002,NE,April,TMAXA,29
2002,NE,April,TMINA,17.2
2002,NE,April,SRADA,18.3
2002,NE,April,PRCP,1262.8
2003,EN,April,TMAXA,29.5
2003,EN,April,TMINA,18
2003,EN,April,SRADA,17.6
2003,EN,April,PRCP,1447.1
2004,NE,April,TMAXA,29
2004,NE,April,TMINA,16.6
2004,NE,April,SRADA,18.9
2004,NE,April,PRCP,1143.9
2005,EN,April,TMAXA,28.3
2005,EN,April,TMINA,17
2005,EN,April,SRADA,17.7
2005,EN,April,PRCP,1568.7
2006,NE,April,TMAXA,28.6
2006,NE,April,TMINA,17.4
2006,NE,April,SRADA,17.3
2006,NE,April,PRCP,1536.6
2007,NE,April,TMAXA,29.1
2007,NE,April,TMINA,17.1
2007,NE,April,SRADA,18.2
2007,NE,April,PRCP,1549.9
2008,LA,April,TMAXA,28.9
2008,LA,April,TMINA,16.7
2008,LA,April,SRADA,18.4
2008,LA,April,PRCP,1570.4
2009,LA,April,TMAXA,28.5
2009,LA,April,TMINA,16.5
2009,LA,April,SRADA,18.4
2009,LA,April,PRCP,1580.8
2010,EN,April,TMAXA,28.1
2010,EN,April,TMINA,17.1
2010,EN,April,SRADA,17.1
2010,EN,April,PRCP,2453.6
2011,LA,April,TMAXA,28.5
2011,LA,April,TMINA,16.4
2011,LA,April,SRADA,17.3
2011,LA,April,PRCP,1582.9
2012,LA,April,TMAXA,28.7
2012,LA,April,TMINA,16.3
2012,LA,April,SRADA,19
2012,LA,April,PRCP,1291.7
2013,NE,April,TMAXA,28.7
2013,NE,April,TMINA,17.1
2013,NE,April,SRADA,17.4
2013,NE,April,PRCP,1952.2
2014,NE,April,TMAXA,28.7
2014,NE,April,TMINA,16.9
2014,NE,April,SRADA,17.8
2014,NE,April,PRCP,1563
2015,NE,April,TMAXA,28.9
2015,NE,April,TMINA,17.1
2015,NE,April,SRADA,18.2
2015,NE,April,PRCP,1562.8
2016,EN,April,TMAXA,28.9
2016,EN,April,TMINA,17.8
2016,EN,April,SRADA,17.1
2016,EN,April,PRCP,2778.7
2017,NE,April,TMAXA,28.5
2017,NE,April,TMINA,16.5
2017,NE,April,SRADA,18
2017,NE,April,PRCP,1694.1
2018,NE,April,TMAXA,28.6
2018,NE,April,TMINA,17.4
2018,NE,April,SRADA,17.7
2018,NE,April,PRCP,2183.1
2019,EN,April,TMAXA,29.3
2019,EN,April,TMINA,17.4
2019,EN,April,SRADA,18.1
2019,EN,April,PRCP,1346.3
1963,NE,April,TMAXA,28.7
1963,NE,April,TMINA,15.7
1963,NE,April,SRADA,18
1963,NE,April,PRCP,1514.1
1964,EN,April,TMAXA,30.4
1964,EN,April,TMINA,16.3
1964,EN,April,SRADA,17.8
1964,EN,April,PRCP,1123.9
1965,LA,April,TMAXA,27.8
1965,LA,April,TMINA,15.5
1965,LA,April,SRADA,17.3
1965,LA,April,PRCP,1480.1
1966,EN,April,TMAXA,28.9
1966,EN,April,TMINA,17.3
1966,EN,April,SRADA,17.6
1966,EN,April,PRCP,1730
1967,NE,April,TMAXA,29.1
1967,NE,April,TMINA,17.1
1967,NE,April,SRADA,18.1
1967,NE,April,PRCP,1193
1968,NE,April,TMAXA,29.8
1968,NE,April,TMINA,17.3
1968,NE,April,SRADA,18.3
1968,NE,April,PRCP,1350.4
1969,EN,April,TMAXA,29.6
1969,EN,April,TMINA,16.9
1969,EN,April,SRADA,18.7
1969,EN,April,PRCP,1381.3
1970,EN,April,TMAXA,29.3
1970,EN,April,TMINA,17.2
1970,EN,April,SRADA,18.1
1970,EN,April,PRCP,1391.6
1971,LA,April,TMAXA,28.9
1971,LA,April,TMINA,16.9
1971,LA,April,SRADA,18.6
1971,LA,April,PRCP,1682.9
1972,LA,April,TMAXA,28.3
1972,LA,April,TMINA,16.2
1972,LA,April,SRADA,17.6
1972,LA,April,PRCP,1485.5
1973,EN,April,TMAXA,28.9
1973,EN,April,TMINA,17.2
1973,EN,April,SRADA,17.9
1973,EN,April,PRCP,1530.3
1974,LA,April,TMAXA,27.9
1974,LA,April,TMINA,17.1
1974,LA,April,SRADA,17.4
1974,LA,April,PRCP,1475.4
1975,LA,April,TMAXA,28.3
1975,LA,April,TMINA,16.5
1975,LA,April,SRADA,18.1
1975,LA,April,PRCP,1283.4
1976,LA,April,TMAXA,28.9
1976,LA,April,TMINA,16.5
1976,LA,April,SRADA,17.8
1976,LA,April,PRCP,1455.7
1977,EN,April,TMAXA,28.2
1977,EN,April,TMINA,16.7
1977,EN,April,SRADA,17.6
1977,EN,April,PRCP,1795.2
1978,NE,April,TMAXA,29.6
1978,NE,April,TMINA,17.7
1978,NE,April,SRADA,18
1978,NE,April,PRCP,1154.9
1979,NE,April,TMAXA,28.9
1979,NE,April,TMINA,16.7
1979,NE,April,SRADA,18.2
1979,NE,April,PRCP,1111.8
1980,NE,April,TMAXA,28
1980,NE,April,TMINA,17.6
1980,NE,April,SRADA,17.3
1980,NE,April,PRCP,1987.8
1981,NE,April,TMAXA,28.5
1981,NE,April,TMINA,17.7
1981,NE,April,SRADA,17.6
1981,NE,April,PRCP,1579.2
1982,NE,April,TMAXA,28.1
1982,NE,April,TMINA,17.4
1982,NE,April,SRADA,17.5
1982,NE,April,PRCP,1592.8
1983,EN,April,TMAXA,28.1
1983,EN,April,TMINA,18
1983,EN,April,SRADA,17.2
1983,EN,April,PRCP,2083.5
1984,LA,April,TMAXA,28
1984,LA,April,TMINA,17.9
1984,LA,April,SRADA,17.2
1984,LA,April,PRCP,2042.7
1985,LA,April,TMAXA,28.8
1985,LA,April,TMINA,17.9
1985,LA,April,SRADA,18
1985,LA,April,PRCP,1261.1
1986,NE,April,TMAXA,29.4
1986,NE,April,TMINA,17
1986,NE,April,SRADA,18.4
1986,NE,April,PRCP,1178.6
1987,EN,April,TMAXA,28.4
1987,EN,April,TMINA,18.2
1987,EN,April,SRADA,17.8
1987,EN,April,PRCP,1398.3
1988,EN,April,TMAXA,28.3
1988,EN,April,TMINA,17.9
1988,EN,April,SRADA,17.7
1988,EN,April,PRCP,1760.6
1989,LA,April,TMAXA,28.5
1989,LA,April,TMINA,17.9
1989,LA,April,SRADA,17.7
1989,LA,April,PRCP,1389.7
1990,NE,April,TMAXA,28.2
1990,NE,April,TMINA,17.5
1990,NE,April,SRADA,18.5
1990,NE,April,PRCP,1647.5
1991,NE,April,TMAXA,27.9
1991,NE,April,TMINA,17.6
1991,NE,April,SRADA,17.9
1991,NE,April,PRCP,1610.4
1992,EN,April,TMAXA,28.8
1992,EN,April,TMINA,18.2
1992,EN,April,SRADA,18.1
1992,EN,April,PRCP,1314.1
1993,NE,April,TMAXA,27.9
1993,NE,April,TMINA,17.7
1993,NE,April,SRADA,17.4
1993,NE,April,PRCP,1807.4
1994,NE,April,TMAXA,28.4
1994,NE,April,TMINA,17.6
1994,NE,April,SRADA,16.9
1994,NE,April,PRCP,1625.2
1995,EN,April,TMAXA,29.3
1995,EN,April,TMINA,18.5
1995,EN,April,SRADA,17.2
1995,EN,April,PRCP,1600.7
1996,LA,April,TMAXA,29.1
1996,LA,April,TMINA,18.5
1996,LA,April,SRADA,17.1
1996,LA,April,PRCP,1719.8
1997,NE,April,TMAXA,28.4
1997,NE,April,TMINA,17.9
1997,NE,April,SRADA,17.5
1997,NE,April,PRCP,1719.9
1998,EN,April,TMAXA,29.1
1998,EN,April,TMINA,18.4
1998,EN,April,SRADA,17
1998,EN,April,PRCP,2035.5
1999,LA,April,TMAXA,28.5
1999,LA,April,TMINA,18.3
1999,LA,April,SRADA,17.5
1999,LA,April,PRCP,1666.7
2000,LA,April,TMAXA,29.1
2000,LA,April,TMINA,17.4
2000,LA,April,SRADA,18.3
2000,LA,April,PRCP,1298.7
2001,LA,April,TMAXA,28.9
2001,LA,April,TMINA,18.4
2001,LA,April,SRADA,18.1
2001,LA,April,PRCP,1738
2002,NE,April,TMAXA,29.3
2002,NE,April,TMINA,18.7
2002,NE,April,SRADA,18.5
2002,NE,April,PRCP,1381.2
2003,EN,April,TMAXA,29.9
2003,EN,April,TMINA,19.4
2003,EN,April,SRADA,17.8
2003,EN,April,PRCP,1970.6
2004,NE,April,TMAXA,29.4
2004,NE,April,TMINA,18.2
2004,NE,April,SRADA,19.2
2004,NE,April,PRCP,1117.1
2005,EN,April,TMAXA,28.8
2005,EN,April,TMINA,18.4
2005,EN,April,SRADA,17.9
2005,EN,April,PRCP,1829.4
2006,NE,April,TMAXA,29.2
2006,NE,April,TMINA,18.8
2006,NE,April,SRADA,17.4
2006,NE,April,PRCP,1662.2
2007,NE,April,TMAXA,29.7
2007,NE,April,TMINA,18.7
2007,NE,April,SRADA,18.1
2007,NE,April,PRCP,1484.5
2008,LA,April,TMAXA,29.7
2008,LA,April,TMINA,18.8
2008,LA,April,SRADA,18.3
2008,LA,April,PRCP,1348.7
2009,LA,April,TMAXA,29.3
2009,LA,April,TMINA,18
2009,LA,April,SRADA,18.6
2009,LA,April,PRCP,1560.7
2010,EN,April,TMAXA,28.8
2010,EN,April,TMINA,18.7
2010,EN,April,SRADA,17
2010,EN,April,PRCP,2086.8
2011,LA,April,TMAXA,29.3
2011,LA,April,TMINA,17.6
2011,LA,April,SRADA,17.8
2011,LA,April,PRCP,1678.9
2012,LA,April,TMAXA,29.6
2012,LA,April,TMINA,17.5
2012,LA,April,SRADA,19.6
2012,LA,April,PRCP,1205.7
2013,NE,April,TMAXA,29.5
2013,NE,April,TMINA,18.4
2013,NE,April,SRADA,18.4
2013,NE,April,PRCP,1760.3
2014,NE,April,TMAXA,29.5
2014,NE,April,TMINA,18
2014,NE,April,SRADA,18.8
2014,NE,April,PRCP,1804.8
2015,NE,April,TMAXA,29.7
2015,NE,April,TMINA,18.6
2015,NE,April,SRADA,18.4
2015,NE,April,PRCP,1915.7
2016,EN,April,TMAXA,29.6
2016,EN,April,TMINA,19.1
2016,EN,April,SRADA,17.5
2016,EN,April,PRCP,2850.7
2017,NE,April,TMAXA,29.2
2017,NE,April,TMINA,17.8
2017,NE,April,SRADA,18.7
2017,NE,April,PRCP,1819.4
2018,NE,April,TMAXA,29.4
2018,NE,April,TMINA,19
2018,NE,April,SRADA,18
2018,NE,April,PRCP,2005.8
2019,EN,April,TMAXA,30
2019,EN,April,TMINA,18.6
2019,EN,April,SRADA,18.3
2019,EN,April,PRCP,1718.1
1963,NE,April,TMAXA,28
1963,NE,April,TMINA,14.4
1963,NE,April,SRADA,18
1963,NE,April,PRCP,1137.2
1964,EN,April,TMAXA,29.9
1964,EN,April,TMINA,14.7
1964,EN,April,SRADA,17.9
1964,EN,April,PRCP,755.8
1965,LA,April,TMAXA,27.2
1965,LA,April,TMINA,14.5
1965,LA,April,SRADA,17.1
1965,LA,April,PRCP,1625
1966,EN,April,TMAXA,28.2
1966,EN,April,TMINA,15.7
1966,EN,April,SRADA,17.5
1966,EN,April,PRCP,1170.5
1967,NE,April,TMAXA,28.3
1967,NE,April,TMINA,15.6
1967,NE,April,SRADA,17.8
1967,NE,April,PRCP,1357.9
1968,NE,April,TMAXA,27.8
1968,NE,April,TMINA,15.3
1968,NE,April,SRADA,17.3
1968,NE,April,PRCP,1037
1969,EN,April,TMAXA,27
1969,EN,April,TMINA,14.1
1969,EN,April,SRADA,18
1969,EN,April,PRCP,753.4
1970,EN,April,TMAXA,26.5
1970,EN,April,TMINA,15
1970,EN,April,SRADA,16.8
1970,EN,April,PRCP,1577.5
1971,LA,April,TMAXA,27.1
1971,LA,April,TMINA,15.4
1971,LA,April,SRADA,17.8
1971,LA,April,PRCP,952.3
1972,LA,April,TMAXA,26.5
1972,LA,April,TMINA,15.4
1972,LA,April,SRADA,17.3
1972,LA,April,PRCP,1204.6
1973,EN,April,TMAXA,27.7
1973,EN,April,TMINA,16.4
1973,EN,April,SRADA,17.7
1973,EN,April,PRCP,1266.9
1974,LA,April,TMAXA,27.5
1974,LA,April,TMINA,16.4
1974,LA,April,SRADA,17
1974,LA,April,PRCP,1171
1975,LA,April,TMAXA,27.5
1975,LA,April,TMINA,15.7
1975,LA,April,SRADA,17.3
1975,LA,April,PRCP,1112.1
1976,LA,April,TMAXA,27.7
1976,LA,April,TMINA,16.2
1976,LA,April,SRADA,17
1976,LA,April,PRCP,1353.2
1977,EN,April,TMAXA,26.9
1977,EN,April,TMINA,16.1
1977,EN,April,SRADA,17.3
1977,EN,April,PRCP,1760.1
1978,NE,April,TMAXA,28.2
1978,NE,April,TMINA,16.9
1978,NE,April,SRADA,17.6
1978,NE,April,PRCP,1026.5
1979,NE,April,TMAXA,27.2
1979,NE,April,TMINA,15.8
1979,NE,April,SRADA,17.4
1979,NE,April,PRCP,1366.7
1980,NE,April,TMAXA,27
1980,NE,April,TMINA,16.3
1980,NE,April,SRADA,16.3
1980,NE,April,PRCP,1204.1
1981,NE,April,TMAXA,27.6
1981,NE,April,TMINA,16.6
1981,NE,April,SRADA,16.8
1981,NE,April,PRCP,1173.6
1982,NE,April,TMAXA,26.2
1982,NE,April,TMINA,15.6
1982,NE,April,SRADA,15.8
1982,NE,April,PRCP,1191.1
1983,EN,April,TMAXA,26.4
1983,EN,April,TMINA,16.3
1983,EN,April,SRADA,15.7
1983,EN,April,PRCP,1837.8
1984,LA,April,TMAXA,27
1984,LA,April,TMINA,16.6
1984,LA,April,SRADA,15.9
1984,LA,April,PRCP,1648
1985,LA,April,TMAXA,27.1
1985,LA,April,TMINA,16.6
1985,LA,April,SRADA,15.8
1985,LA,April,PRCP,1193
1986,NE,April,TMAXA,27.4
1986,NE,April,TMINA,16
1986,NE,April,SRADA,16.3
1986,NE,April,PRCP,991.1
1987,EN,April,TMAXA,27.2
1987,EN,April,TMINA,16.7
1987,EN,April,SRADA,16
1987,EN,April,PRCP,1418.4
1988,EN,April,TMAXA,27.2
1988,EN,April,TMINA,16.7
1988,EN,April,SRADA,15.1
1988,EN,April,PRCP,1337.1
1989,LA,April,TMAXA,26.8
1989,LA,April,TMINA,16.5
1989,LA,April,SRADA,15.3
1989,LA,April,PRCP,1501.7
1990,NE,April,TMAXA,26.8
1990,NE,April,TMINA,16.4
1990,NE,April,SRADA,16.1
1990,NE,April,PRCP,1184.6
1991,NE,April,TMAXA,26.7
1991,NE,April,TMINA,16.5
1991,NE,April,SRADA,14.7
1991,NE,April,PRCP,1515
1992,EN,April,TMAXA,27.5
1992,EN,April,TMINA,17.1
1992,EN,April,SRADA,15.6
1992,EN,April,PRCP,1213.3
1993,NE,April,TMAXA,27.1
1993,NE,April,TMINA,17.2
1993,NE,April,SRADA,14.6
1993,NE,April,PRCP,1317.1
1994,NE,April,TMAXA,27.5
1994,NE,April,TMINA,16.6
1994,NE,April,SRADA,15.3
1994,NE,April,PRCP,1286.2
1995,EN,April,TMAXA,28.7
1995,EN,April,TMINA,16.6
1995,EN,April,SRADA,15.4
1995,EN,April,PRCP,1615.6
1996,LA,April,TMAXA,28.4
1996,LA,April,TMINA,16.8
1996,LA,April,SRADA,15.7
1996,LA,April,PRCP,1517
1997,NE,April,TMAXA,27.3
1997,NE,April,TMINA,15.1
1997,NE,April,SRADA,15.9
1997,NE,April,PRCP,1303.8
1998,EN,April,TMAXA,28.5
1998,EN,April,TMINA,16.5
1998,EN,April,SRADA,16.3
1998,EN,April,PRCP,1263.8
1999,LA,April,TMAXA,27.7
1999,LA,April,TMINA,16.3
1999,LA,April,SRADA,15.5
1999,LA,April,PRCP,1529.6
2000,LA,April,TMAXA,27.9
2000,LA,April,TMINA,15.1
2000,LA,April,SRADA,16.3
2000,LA,April,PRCP,1036.6
2001,LA,April,TMAXA,28.7
2001,LA,April,TMINA,16.3
2001,LA,April,SRADA,16.6
2001,LA,April,PRCP,1112.2
2002,NE,April,TMAXA,28.4
2002,NE,April,TMINA,16.8
2002,NE,April,SRADA,16.6
2002,NE,April,PRCP,1432.6
2003,EN,April,TMAXA,28.7
2003,EN,April,TMINA,17.5
2003,EN,April,SRADA,16.5
2003,EN,April,PRCP,1347.3
2004,NE,April,TMAXA,27.6
2004,NE,April,TMINA,16.3
2004,NE,April,SRADA,16.8
2004,NE,April,PRCP,1286.6
2005,EN,April,TMAXA,27.4
2005,EN,April,TMINA,16.7
2005,EN,April,SRADA,16.2
2005,EN,April,PRCP,1241.2
2006,NE,April,TMAXA,27.8
2006,NE,April,TMINA,17.1
2006,NE,April,SRADA,15.9
2006,NE,April,PRCP,1412.6
2007,NE,April,TMAXA,28.3
2007,NE,April,TMINA,16.9
2007,NE,April,SRADA,17.4
2007,NE,April,PRCP,1020.5
2008,LA,April,TMAXA,28
2008,LA,April,TMINA,15.9
2008,LA,April,SRADA,16.7
2008,LA,April,PRCP,1296.9
2009,LA,April,TMAXA,27.7
2009,LA,April,TMINA,15.9
2009,LA,April,SRADA,16.8
2009,LA,April,PRCP,1473.1
2010,EN,April,TMAXA,27.6
2010,EN,April,TMINA,16.5
2010,EN,April,SRADA,16
2010,EN,April,PRCP,1738.6
2011,LA,April,TMAXA,28.1
2011,LA,April,TMINA,16.1
2011,LA,April,SRADA,16.9
2011,LA,April,PRCP,1391.1
2012,LA,April,TMAXA,27.8
2012,LA,April,TMINA,15.5
2012,LA,April,SRADA,17.8
2012,LA,April,PRCP,1071.2
2013,NE,April,TMAXA,28
2013,NE,April,TMINA,16.5
2013,NE,April,SRADA,17.1
2013,NE,April,PRCP,1495.3
2014,NE,April,TMAXA,28.2
2014,NE,April,TMINA,16.2
2014,NE,April,SRADA,18.1
2014,NE,April,PRCP,1057.1
2015,NE,April,TMAXA,28.5
2015,NE,April,TMINA,16.4
2015,NE,April,SRADA,17.8
2015,NE,April,PRCP,1228.8
2016,EN,April,TMAXA,28.5
2016,EN,April,TMINA,17.3
2016,EN,April,SRADA,16.8
2016,EN,April,PRCP,1479.9
2017,NE,April,TMAXA,28
2017,NE,April,TMINA,16.2
2017,NE,April,SRADA,17.7
2017,NE,April,PRCP,1595
2018,NE,April,TMAXA,28.1
2018,NE,April,TMINA,16.4
2018,NE,April,SRADA,17.6
2018,NE,April,PRCP,1455.8
2019,EN,April,TMAXA,28.7
2019,EN,April,TMINA,16.5
2019,EN,April,SRADA,17.5
2019,EN,April,PRCP,1292.4
1963,NE,April,TMAXA,24.9
1963,NE,April,TMINA,11.9
1963,NE,April,SRADA,16.7
1963,NE,April,PRCP,1284.9
1964,EN,April,TMAXA,26.3
1964,EN,April,TMINA,12.3
1964,EN,April,SRADA,16
1964,EN,April,PRCP,1065
1965,LA,April,TMAXA,24.3
1965,LA,April,TMINA,11.9
1965,LA,April,SRADA,16.2
1965,LA,April,PRCP,1353.1
1966,EN,April,TMAXA,25.1
1966,EN,April,TMINA,13
1966,EN,April,SRADA,15.7
1966,EN,April,PRCP,1316.1
1967,NE,April,TMAXA,24.9
1967,NE,April,TMINA,12.8
1967,NE,April,SRADA,15.8
1967,NE,April,PRCP,1325
1968,NE,April,TMAXA,25.9
1968,NE,April,TMINA,12.5
1968,NE,April,SRADA,16.6
1968,NE,April,PRCP,1278.3
1969,EN,April,TMAXA,25.2
1969,EN,April,TMINA,12.1
1969,EN,April,SRADA,16.7
1969,EN,April,PRCP,1021.6
1970,EN,April,TMAXA,24.6
1970,EN,April,TMINA,13
1970,EN,April,SRADA,15.7
1970,EN,April,PRCP,1481.6
1971,LA,April,TMAXA,25.3
1971,LA,April,TMINA,13.5
1971,LA,April,SRADA,16.1
1971,LA,April,PRCP,1713.1
1972,LA,April,TMAXA,24.5
1972,LA,April,TMINA,12.8
1972,LA,April,SRADA,16
1972,LA,April,PRCP,1651.4
1973,EN,April,TMAXA,25
1973,EN,April,TMINA,13.9
1973,EN,April,SRADA,15.4
1973,EN,April,PRCP,1599.2
1974,LA,April,TMAXA,23.8
1974,LA,April,TMINA,13.2
1974,LA,April,SRADA,15.2
1974,LA,April,PRCP,1662.2
1975,LA,April,TMAXA,23.9
1975,LA,April,TMINA,12.4
1975,LA,April,SRADA,16
1975,LA,April,PRCP,1275.1
1976,LA,April,TMAXA,24.2
1976,LA,April,TMINA,13.2
1976,LA,April,SRADA,15.6
1976,LA,April,PRCP,1640.7
1977,EN,April,TMAXA,24
1977,EN,April,TMINA,12.7
1977,EN,April,SRADA,15.9
1977,EN,April,PRCP,1762.7
1978,NE,April,TMAXA,24
1978,NE,April,TMINA,13.8
1978,NE,April,SRADA,16.1
1978,NE,April,PRCP,1260.1
1979,NE,April,TMAXA,23.6
1979,NE,April,TMINA,12.7
1979,NE,April,SRADA,16.6
1979,NE,April,PRCP,1219.6
1980,NE,April,TMAXA,24.8
1980,NE,April,TMINA,12.9
1980,NE,April,SRADA,15.4
1980,NE,April,PRCP,1754.8
1981,NE,April,TMAXA,24.9
1981,NE,April,TMINA,13.6
1981,NE,April,SRADA,15.4
1981,NE,April,PRCP,1646.3
1982,NE,April,TMAXA,25.1
1982,NE,April,TMINA,12.7
1982,NE,April,SRADA,15.6
1982,NE,April,PRCP,1222
1983,EN,April,TMAXA,24.6
1983,EN,April,TMINA,13.6
1983,EN,April,SRADA,14.8
1983,EN,April,PRCP,2278.5
1984,LA,April,TMAXA,24.4
1984,LA,April,TMINA,13.5
1984,LA,April,SRADA,14.5
1984,LA,April,PRCP,2373.6
1985,LA,April,TMAXA,25
1985,LA,April,TMINA,13
1985,LA,April,SRADA,15.4
1985,LA,April,PRCP,1433.1
1986,NE,April,TMAXA,26.1
1986,NE,April,TMINA,13
1986,NE,April,SRADA,16.6
1986,NE,April,PRCP,983.6
1987,EN,April,TMAXA,25.1
1987,EN,April,TMINA,13.3
1987,EN,April,SRADA,15.3
1987,EN,April,PRCP,1718.6
1988,EN,April,TMAXA,24.8
1988,EN,April,TMINA,13.4
1988,EN,April,SRADA,14.9
1988,EN,April,PRCP,1602.9
1989,LA,April,TMAXA,24.8
1989,LA,April,TMINA,13.2
1989,LA,April,SRADA,15.1
1989,LA,April,PRCP,1435.9
1990,NE,April,TMAXA,23.8
1990,NE,April,TMINA,13
1990,NE,April,SRADA,16.3
1990,NE,April,PRCP,1903.4
1991,NE,April,TMAXA,24.2
1991,NE,April,TMINA,13.4
1991,NE,April,SRADA,15.9
1991,NE,April,PRCP,1628
1992,EN,April,TMAXA,25
1992,EN,April,TMINA,13.5
1992,EN,April,SRADA,16.1
1992,EN,April,PRCP,1774.4
1993,NE,April,TMAXA,23.7
1993,NE,April,TMINA,13.8
1993,NE,April,SRADA,15.4
1993,NE,April,PRCP,1797.6
1994,NE,April,TMAXA,24.8
1994,NE,April,TMINA,13.5
1994,NE,April,SRADA,16.1
1994,NE,April,PRCP,2033.7
1995,EN,April,TMAXA,25.7
1995,EN,April,TMINA,13.8
1995,EN,April,SRADA,15.6
1995,EN,April,PRCP,1647
1996,LA,April,TMAXA,25.7
1996,LA,April,TMINA,13.1
1996,LA,April,SRADA,15.6
1996,LA,April,PRCP,1789.1
1997,NE,April,TMAXA,24.5
1997,NE,April,TMINA,13
1997,NE,April,SRADA,15.2
1997,NE,April,PRCP,1417.2
1998,EN,April,TMAXA,25
1998,EN,April,TMINA,14.2
1998,EN,April,SRADA,15.2
1998,EN,April,PRCP,1804.1
1999,LA,April,TMAXA,24.4
1999,LA,April,TMINA,14
1999,LA,April,SRADA,15.7
1999,LA,April,PRCP,1814.9
2000,LA,April,TMAXA,25
2000,LA,April,TMINA,13.2
2000,LA,April,SRADA,16.3
2000,LA,April,PRCP,1222.3
2001,LA,April,TMAXA,25.5
2001,LA,April,TMINA,13.9
2001,LA,April,SRADA,15.9
2001,LA,April,PRCP,1929.4
2002,NE,April,TMAXA,25.9
2002,NE,April,TMINA,14.1
2002,NE,April,SRADA,16.4
2002,NE,April,PRCP,1536.2
2003,EN,April,TMAXA,26.5
2003,EN,April,TMINA,14.8
2003,EN,April,SRADA,15.5
2003,EN,April,PRCP,1688.6
2004,NE,April,TMAXA,26.2
2004,NE,April,TMINA,13.3
2004,NE,April,SRADA,16.8
2004,NE,April,PRCP,1523.3
2005,EN,April,TMAXA,25.8
2005,EN,April,TMINA,13.9
2005,EN,April,SRADA,15.8
2005,EN,April,PRCP,1439.4
2006,NE,April,TMAXA,26.1
2006,NE,April,TMINA,14.4
2006,NE,April,SRADA,15.6
2006,NE,April,PRCP,1800.8
2007,NE,April,TMAXA,26.3
2007,NE,April,TMINA,14.3
2007,NE,April,SRADA,16.2
2007,NE,April,PRCP,1400.5
2008,LA,April,TMAXA,26.1
2008,LA,April,TMINA,13.9
2008,LA,April,SRADA,16.4
2008,LA,April,PRCP,1667.6
2009,LA,April,TMAXA,25.8
2009,LA,April,TMINA,13.9
2009,LA,April,SRADA,16.3
2009,LA,April,PRCP,1380.6
2010,EN,April,TMAXA,25.4
2010,EN,April,TMINA,14.7
2010,EN,April,SRADA,14.7
2010,EN,April,PRCP,2256.7
2011,LA,April,TMAXA,25.4
2011,LA,April,TMINA,14.1
2011,LA,April,SRADA,15.5
2011,LA,April,PRCP,1529.8
2012,LA,April,TMAXA,25.9
2012,LA,April,TMINA,13.4
2012,LA,April,SRADA,16.8
2012,LA,April,PRCP,1704.2
2013,NE,April,TMAXA,25.7
2013,NE,April,TMINA,14.5
2013,NE,April,SRADA,15.1
2013,NE,April,PRCP,1902.3
2014,NE,April,TMAXA,25.8
2014,NE,April,TMINA,14.1
2014,NE,April,SRADA,16.2
2014,NE,April,PRCP,1797
2015,NE,April,TMAXA,25.8
2015,NE,April,TMINA,14.8
2015,NE,April,SRADA,15.7
2015,NE,April,PRCP,1921.3
2016,EN,April,TMAXA,25.7
2016,EN,April,TMINA,15.5
2016,EN,April,SRADA,14.3
2016,EN,April,PRCP,2285.5
2017,NE,April,TMAXA,25
2017,NE,April,TMINA,14.2
2017,NE,April,SRADA,15.4
2017,NE,April,PRCP,1892.9
2018,NE,April,TMAXA,25.9
2018,NE,April,TMINA,14.8
2018,NE,April,SRADA,14.8
2018,NE,April,PRCP,1779.3
2019,EN,April,TMAXA,26.1
2019,EN,April,TMINA,15.1
2019,EN,April,SRADA,14.6
2019,EN,April,PRCP,1397.2
1963,NE,April,TMAXA,23.6
1963,NE,April,TMINA,11.3
1963,NE,April,SRADA,16.1
1963,NE,April,PRCP,1132.4
1964,EN,April,TMAXA,24.6
1964,EN,April,TMINA,11.6
1964,EN,April,SRADA,15.3
1964,EN,April,PRCP,1271.9
1965,LA,April,TMAXA,23.2
1965,LA,April,TMINA,11
1965,LA,April,SRADA,15.8
1965,LA,April,PRCP,1203.3
1966,EN,April,TMAXA,23.7
1966,EN,April,TMINA,12.3
1966,EN,April,SRADA,14.9
